1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
71,71,28,20,10,10,7,11,11,25,22,25,28,20,38,33,28,15,14,7,4,15,14,23
20,16,24,10,17,9,16,11,20,19,31,24,26,44,40,39,34,33,25,23,23,12,22,15
24,17,21,9,22,14,15,16,16,4,18,25,25,21,26,37,43,48,36,29,36,29,28,23
25,28,29,22,27,23,31,31,44,26,32,42,56,51,54,52,49,59,61,49,51,52,68,73
65,64,47,36,36,31,30,34,32,31,41,31,30,46,29,45,41,36,27,54,72,56,62,52
40,36,29,32,44,39,33,20,27,32,33,19,15,24,28,27,25,30,42,29,40,36,49,51
49,51,51,69,75,56,33,41,41,29,30,27,27,28,25,29,33,30,31,43,46,63,58,37
46,49,36,31,78,109,86,67,65,54,44,24,33,34,40,44,36,53,43,45,50,75,50,88
117,80,97,108,120,113,90,NULL,NULL,NULL,NULL,36,54,49,62,54,53,53,23,35,35,40,47,49
62,64,55,59,79,44,39,39,42,40,47,43,54,47,57,43,41,72,50,31,38,47,36,43
67,48,52,47,53,38,45,39,31,43,51,30,42,33,46,42,39,41,17,38,55,62,93,90
99,80,67,71,64,50,45,57,35,28,29,26,53,37,43,42,46,37,34,57,43,27,16,19
23,30,22,28,31,31,30,13,9,7,9,13,10,17,7,24,21,19,14,16,10,9,10,16
21,16,17,18,21,18,23,29,28,39,38,42,34,29,37,40,46,43,35,46,64,66,62,68
82,75,64,98,86,110,90,44,39,38,32,33,35,41,41,32,35,32,26,0,0,15,70,25
15,7,10,9,18,18,27,19,28,40,34,20,25,24,22,16,23,6,9,7,16,13,28,29
11,8,9,3,10,10,10,20,18,17,23,31,21,20,24,22,22,16,11,7,12,13,23,28
