1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
43,10,9,2,13,2,14,8,4,6,10,3,14,9,15,12,13,12,4,12,7,13,11,9
29,11,6,1,12,9,3,2,13,20,13,10,4,19,27,21,14,21,10,21,18,13,11,11
19,21,5,10,9,14,10,14,15,15,12,14,12,11,16,26,26,31,24,21,18,21,13,19
38,21,22,15,11,11,17,12,12,11,18,23,24,14,17,15,9,19,29,26,29,30,24,24
38,21,27,16,16,17,15,14,13,32,10,10,11,0,9,9,5,10,13,10,8,14,7,7
36,7,4,11,8,8,7,12,12,9,7,8,2,17,4,7,20,13,14,11,20,10,5,9
29,9,9,8,13,2,11,11,8,15,17,18,13,12,22,17,23,9,25,19,10,17,10,11
21,12,12,7,10,13,18,192,57,9,0,0,0,11,22,17,18,27,23,128,11,20,46,33
39,18,6,1,6,6,7,6,6,7,5,8,6,16,15,14,19,13,14,15,13,8,17,24
47,17,17,4,9,11,2,9,7,11,9,15,10,14,27,24,20,10,21,16,20,16,20,18
59,17,11,16,24,14,16,23,16,17,11,12,15,16,19,31,37,41,40,34,26,32,31,35
36,40,21,10,28,14,18,21,21,21,8,20,16,24,27,44,45,39,39,38,60,47,30,24
38,43,40,31,35,35,28,20,8,30,33,23,24,19,20,16,22,34,48,70,69,52,41,30
16,10,9,13,9,9,7,12,13,14,20,11,6,3,15,12,13,23,30,NULL,27,10,10,10
25,9,2,14,3,8,19,7,12,2,4,3,4,5,16,8,9,12,14,17,16,9,6,16
36,4,6,1,5,5,1,11,3,5,1,6,14,7,7,11,3,9,10,12,5,11,13,23
44,11,10,7,11,8,6,17,13,14,15,15,12,20,14,32,38,39,34,36,23,27,39,31
59,33,31,33,31,23,34,33,37,20,17,13,9,16,8,17,21,31,35,37,45,45,37,23
58,14,8,14,5,9,16,14,14,16,10,2,3,15,15,2,19,13,19,10,15,7,14,12
35,3,8,0,0,6,6,12,11,10,16,5,14,10,9,20,17,23,18,12,10,10,12,10
47,21,15,11,3,13,9,10,13,9,6,12,15,15,25,20,20,29,27,18,22,29,39,51
72,30,24,24,16,16,21,20,21,19,28,27,34,33,23,26,22,23,30,36,33,40,31,34
36,43,65,55,23,25,33,23,37,32,14,16,13,7,12,10,19,15,21,17,20,16,13,21
30,13,10,7,5,2,14,15,3,3,16,15,6,0,12,15,19,19,17,23,11,14,15,3
23,8,3,4,7,10,8,15,3,10,65,42,22,35,23,19,32,29,22,29,20,14,11,19
31,16,9,6,17,18,10,20,21,15,19,8,17,23,19,32,27,27,26,21,15,20,24,24
48,17,8,10,10,11,8,13,11,23,24,19,18,19,31,26,14,19,23,27,19,6,13,13
13,6,9,2,5,9,6,5,6,4,8,9,6,20,7,8,12,18,11,21,9,1,10,6
29,9,7,17,12,21,19,20,20,18,12,13,16,12,24,23,27,36,42,46,38,26,29,21
27,13,11,21,13,11,12,10,14,6,11,8,12,10,13,22,22,17,12,10,14,9,7,8
36,5,7,2,6,2,8,5,10,1,6,4,9,3,7,17,13,13,14,13,11,11,7,12
38,16,11,10,7,9,10,17,13,8,6,14,11,12,20,30,14,29,22,28,21,24,21,23
43,24,14,13,13,22,21,25,13,20,16,18,24,33,28,33,40,52,53,64,67,54,53,50
73,56,53,43,35,24,19,22,35,25,12,15,20,27,23,18,25,30,46,64,58,38,27,46
78,38,45,40,40,35,30,26,25,31,27,19,14,25,16,18,22,23,56,66,69,56,38,63
87,72,61,132,187,62,34,62,31,25,38,18,1,0,1,16,25,20,26,12,20,27,20,22
49,12,16,59,72,18,28,26,25,13,16,12,13,27,35,13,16,17,16,27,46,47,39,27
45,49,53,63,57,52,51,34,21,23,31,25,40,28,18,30,27,55,57,45,59,0,23,53
60,53,50,40,21,8,20,4,14,8,4,1,8,3,40,58,4,11,7,5,0,3,10,22
73,25,7,10,0,1,17,19,29,16,29,58,63,20,27,38,30,52,61,8,19,60,57,62
68,41,124,99,45,40,33,41,36,60,36,32,18,19,6,18,9,17,0,5,12,11,11,15
56,13,13,9,6,14,25,82,6,9,8,37,40,25,11,16,57,30,35,12,19,12,21,27
63,23,27,31,17,8,27,20,3,15,33,35,20,37,31,29,50,58,43,39,46,34,34,1
26,48,38,40,38,36,23,39,38,24,25,14,14,11,11,13,17,22,21,36,54,46,20,24
34,17,19,17,13,18,26,21,36,22,34,7,7,6,9,18,16,8,17,13,16,15,7,10
44,23,20,20,8,8,6,16,18,16,8,9,11,11,9,16,17,22,27,27,36,31,28,43
44,43,38,34,31,15,6,4,17,5,12,2,15,27,30,31,31,33,34,56,47,53,51,62
78,50,40,37,49,33,24,33,28,28,38,31,31,19,35,29,NULL,84,61,31,38,44,39,45
64,46,42,37,34,19,10,20,10,13,12,15,15,13,16,16,19,22,20,10,18,5,7,19
47,12,4,2,17,5,6,3,4,2,11,6,13,12,17,21,12,17,23,22,34,40,35,36
69,41,45,137,111,35,12,0,27,74,109,24,3,12,14,27,38,62,40,33,39,35,171,219
161,71,14,39,136,104,76,91,69,40,32,36,52,36,36,14,15,28,19,40,76,78,54,5
73,132,82,90,67,66,85,65,71,22,0,33,25,44,23,18,14,20,14,7,13,4,2,19
43,10,6,7,7,6,16,31,37,34,27,9,5,10,1,14,14,24,23,19,27,21,20,16
51,8,10,16,11,15,20,13,18,27,NULL,NULL,NULL,7,18,18,18,24,32,34,26,17,19,21
73,24,25,14,16,14,16,24,20,21,19,20,18,27,24,28,16,18,25,40,63,69,67,62
85,59,64,65,55,50,53,58,55,45,32,16,17,19,10,18,22,22,17,29,27,44,59,65
80,75,64,57,49,39,34,39,35,24,27,15,17,20,9,16,18,19,28,28,30,29,46,47
67,43,33,35,25,40,31,47,35,24,28,35,37,20,33,26,30,19,14,10,6,1,2,7
32,3,3,0,1,4,3,5,2,6,7,2,4,8,1,5,10,2,10,3,5,4,3,19
47,4,6,2,8,0,2,9,7,10,7,12,9,10,9,13,13,6,7,10,4,14,10,8
40,7,4,4,11,10,8,8,21,18,15,14,12,19,15,24,23,23,26,30,17,31,18,21
33,26,20,29,20,25,19,30,24,23,17,15,15,13,22,17,35,37,28,22,27,17,21,27
30,27,26,24,25,21,23,15,17,18,22,21,11,24,22,25,32,32,156,137,24,14,0,24
28,23,31,30,27,28,28,27,20,12,7,0,2,3,13,23,22,28,15,15,12,11,8,11
28,12,17,15,14,16,17,25,31,58,45,28,22,21,23,19,38,17,16,41,35,31,45,40
100,49,27,5,0,56,84,31,34,31,27,36,33,14,2,1,21,53,37,4,55,46,43,43
63,41,39,37,31,29,24,28,12,93,131,11,37,43,30,10,34,50,17,3,40,40,45,39
48,38,48,40,36,40,35,43,36,27,23,12,9,17,16,14,23,28,40,46,54,71,55,55
83,65,60,64,60,63,51,56,21,41,44,32,30,23,15,20,31,33,31,42,39,51,53,54
95,71,67,42,28,39,21,28,29,23,19,12,6,13,8,8,17,18,17,12,11,7,10,20
32,5,21,28,5,12,4,15,14,7,16,16,12,16,13,6,16,13,11,7,5,1,8,23
43,12,17,4,4,10,5,13,12,8,18,1,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,20,17,17,18,25,24,32,43,32,29,42,31,29
21,25,29,28,30,5,13,38,26,12,16,12,21,8,6,17,19,29,17,32,33,20,29,146
128,60,36,36,43,33,36,21,31,39,34,32,32,14,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19,22,98,3,17,36,31,27,23,22,18,18,32
67,22,15,23,24,20,17,19,14,16,22,14,18,17,18,39,25,29,28,40,32,37,42,50
79,45,57,52,41,32,44,43,36,80,23,16,71,47,14,9,15,40,27,6,40,32,30,5
54,44,40,25,46,40,25,31,21,25,37,36,29,21,28,17,30,43,46,51,54,29,31,23
88,70,57,41,45,43,24,38,25,28,31,23,26,25,30,25,46,50,46,47,46,38,34,52
58,37,38,33,38,46,40,35,50,37,45,13,23,24,25,18,29,34,30,31,33,35,36,28
37,21,45,46,28,32,33,31,35,31,32,28,37,32,32,38,74,58,41,29,32,31,30,40
80,47,50,31,27,24,28,33,29,36,33,28,36,25,21,27,36,53,66,49,51,53,65,60
66,39,23,30,29,30,27,28,23,27,21,22,29,23,29,18,22,22,29,25,18,35,33,42
34,25,26,21,22,13,9,18,8,10,14,14,13,11,23,18,27,24,21,25,25,34,36,43
69,39,33,31,22,26,20,24,31,19,21,18,27,16,28,26,66,60,27,24,11,10,9,20
37,6,4,0,6,5,0,0,4,4,10,3,3,6,1,5,2,5,6,5,3,3,4,11
21,3,8,29,16,8,11,9,16,17,19,3,3,13,11,11,16,16,43,26,115,11,11,24
60,22,20,47,1,10,8,18,13,16,18,30,24,20,32,50,63,41,19,19,29,30,39,35
108,87,65,63,59,43,48,44,59,53,48,42,0,14,28,54,62,40,85,318,91,77,70,105
112,125,109,100,90,50,18,31,43,44,25,35,28,0,18,33,28,31,36,38,37,39,36,38
59,30,23,24,27,22,20,24,35,29,23,24,24,23,24,28,25,35,47,52,45,54,53,52
52,39,27,31,34,41,36,30,34,47,35,28,31,24,38,25,23,28,51,60,60,54,59,66
72,34,37,36,49,41,50,50,71,64,58,37,22,19,22,22,37,52,44,45,50,44,48,56
81,43,37,46,46,47,39,46,33,30,30,35,31,18,34,35,40,51,45,43,44,48,39,43
73,32,25,28,32,22,21,32,30,30,28,26,43,22,28,31,33,35,30,31,28,26,24,24
44,33,26,30,18,31,23,26,28,28,32,34,29,30,31,39,35,42,39,38,32,28,44,52
80,40,33,26,26,23,29,24,21,21,29,27,16,18,23,25,32,49,56,36,42,43,42,58
71,28,22,22,20,21,10,19,9,5,10,12,3,10,19,108,137,74,48,42,44,38,26,38
69,41,35,40,38,31,34,26,29,33,31,24,8,18,18,16,19,36,44,93,316,140,70,55
