1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
51,29,14,15,31,21,25,18,2,17,21,11,20,15,26,40,32,27,32,28,26,27,26,39
67,24,29,23,16,20,26,26,16,24,28,26,26,30,47,40,39,33,34,41,28,23,30,35
63,25,41,32,41,38,39,29,35,16,25,20,15,31,32,33,31,37,35,24,28,24,18,25
53,25,24,28,31,30,19,27,22,19,24,21,30,26,48,41,35,32,34,20,26,17,26,29
35,34,25,26,34,31,33,31,32,36,36,39,41,49,39,30,38,41,40,30,27,33,26,40
66,24,24,15,21,14,14,25,16,15,15,16,19,35,42,45,38,34,35,25,33,15,27,38
54,22,24,17,33,29,21,21,20,23,25,17,32,40,32,35,38,44,53,65,45,18,23,28
58,37,28,25,21,29,18,22,21,21,24,19,13,18,15,19,29,39,45,35,22,27,30,39
58,33,27,27,22,27,27,28,28,20,29,27,18,25,24,25,31,30,36,65,78,73,53,60
88,68,63,71,72,69,64,53,40,20,10,12,11,25,21,31,20,20,21,14,16,22,11,31
51,28,22,20,19,22,24,32,28,25,22,22,27,30,37,34,30,28,21,30,17,22,26,26
46,29,23,18,15,24,15,25,35,32,25,26,20,24,40,28,33,34,54,43,33,16,18,31
54,40,42,33,41,29,33,209,90,24,23,29,37,29,26,27,38,51,65,47,42,44,38,35
101,51,38,46,43,39,44,31,27,29,27,21,20,33,33,43,49,51,26,28,28,26,31,42
70,27,24,22,17,23,16,23,26,19,14,36,29,33,29,24,22,28,30,34,24,24,16,28
49,13,11,13,13,9,11,21,18,13,19,12,22,11,9,21,16,21,6,14,10,13,4,14
28,10,8,4,6,17,12,9,10,10,5,15,9,13,12,10,18,11,14,12,14,12,7,12
28,9,6,13,18,12,13,13,14,7,5,10,11,17,21,23,24,28,18,24,15,21,14,20
41,23,12,12,12,18,14,13,14,15,27,26,26,27,18,19,27,31,48,40,40,33,34,48
70,48,35,33,29,25,22,32,26,36,36,40,22,39,44,34,32,34,37,38,46,39,50,52
77,44,40,33,32,28,25,34,34,26,30,36,36,107,39,20,24,7,19,7,19,12,9,17
42,6,5,2,6,4,9,6,9,13,14,15,19,15,19,19,19,21,28,23,11,17,15,13
46,22,19,20,20,13,19,25,41,13,20,10,20,19,24,36,30,30,25,31,22,24,22,28
44,23,17,24,19,16,22,26,27,25,27,36,34,25,22,22,18,22,31,22,35,32,39,54
78,37,30,29,34,22,27,24,21,29,31,29,29,19,17,34,25,22,22,25,13,13,8,6
19,6,9,13,13,11,17,17,21,20,17,18,22,19,27,35,40,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,19,25,32,31,23,23,24,25,36,31,29,35,32,30
36,20,25,18,14,18,14,18,21,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,11,8,6,5,15,7,8,11,18,14,14,13,19,28
33,16,10,11,2,6,20,16,14,17,14,22,23,23,22,18,21,33,42,33,24,42,38,56
78,43,48,54,73,43,39,54,54,50,50,61,47,23,22,18,38,53,44,32,45,43,49,46
76,70,64,55,53,41,36,25,19,4,11,20,13,21,30,22,28,25,26,30,23,19,25,42
67,16,12,22,17,19,18,20,25,23,32,22,23,28,25,29,26,27,17,22,26,17,17,26
42,17,18,16,25,23,14,22,26,23,26,30,26,31,26,28,28,19,25,15,19,8,11,21
35,18,14,22,16,25,23,21,19,21,23,25,19,21,33,34,34,26,36,20,22,12,21,32
47,27,25,32,26,20,24,29,9,22,10,16,12,26,27,24,37,35,26,26,25,23,23,33
47,16,20,23,13,13,18,15,17,34,35,22,20,17,22,18,20,19,29,21,31,17,18,26
35,18,17,18,17,20,26,24,12,23,11,16,13,20,13,15,23,35,42,28,23,23,23,51
53,15,23,20,9,18,19,21,22,22,24,25,8,5,13,15,18,41,53,51,40,38,32,51
54,41,34,38,37,36,43,41,35,22,36,27,7,14,11,15,12,41,61,52,49,47,47,55
79,46,37,36,40,48,41,54,46,31,19,20,18,19,15,21,33,24,32,38,29,51,50,55
72,51,50,57,44,49,32,36,31,28,24,29,30,29,33,39,26,36,39,46,65,70,63,69
66,36,27,19,21,7,14,5,1,0,2,2,3,1,3,2,1,5,8,0,5,8,3,1
7,4,3,3,9,9,4,10,7,21,9,16,8,13,23,23,26,16,13,13,14,7,14,11
20,16,14,12,16,12,14,20,17,28,30,30,29,28,36,36,38,49,53,50,34,28,21,13
24,10,13,16,25,23,28,33,32,38,28,27,34,23,20,20,8,9,16,21,12,13,15,19
42,25,28,30,28,22,22,31,40,46,38,39,40,21,16,21,23,29,26,24,20,22,16,17
41,12,11,14,3,9,10,14,14,12,6,15,3,16,16,8,18,20,24,19,18,32,20,37
45,34,22,12,17,18,13,21,19,21,18,23,14,18,28,29,37,37,34,39,38,34,23,33
37,27,21,26,27,23,27,31,18,17,11,19,19,25,30,39,36,38,44,39,30,27,23,37
65,42,33,34,35,27,22,23,21,20,31,31,22,17,28,23,23,28,31,39,40,40,39,45
39,32,32,24,29,18,19,25,33,27,19,22,19,32,27,33,32,38,43,42,44,56,36,53
68,19,20,20,14,10,4,10,10,10,14,8,14,21,23,27,13,24,30,29,10,8,11,18
34,2,1,7,0,8,3,7,2,5,6,1,3,3,3,4,7,2,7,1,10,4,1,18
38,3,6,7,0,4,2,4,9,10,12,20,16,19,13,7,8,6,3,5,6,8,6,17
25,5,1,1,0,6,1,4,2,3,7,6,4,2,1,4,8,7,6,1,6,8,5,8
19,8,1,3,5,2,4,1,3,2,1,0,13,3,14,14,17,12,8,8,3,5,1,16
33,10,2,1,0,9,4,13,9,11,9,9,8,20,34,33,13,14,11,13,4,3,5,21
28,10,5,10,9,16,8,16,18,13,15,14,17,18,18,18,37,38,35,14,17,13,24,33
42,16,30,18,23,20,20,14,20,25,25,23,16,18,26,11,23,28,32,41,37,39,34,49
75,44,56,64,53,50,40,26,20,33,25,26,18,23,17,24,16,28,32,54,51,54,60,75
104,66,63,57,61,64,46,53,43,40,40,23,14,21,19,22,29,24,27,47,54,52,46,36
51,47,45,66,45,33,43,41,40,42,30,37,27,21,23,18,16,25,36,44,85,121,59,66
91,80,76,65,80,57,63,64,62,59,44,18,9,17,11,23,35,47,37,29,38,20,20,28
57,35,37,31,36,39,79,64,63,42,52,30,15,18,15,20,21,35,30,37,37,49,44,43
52,42,30,31,26,25,29,38,38,30,44,31,28,26,22,26,26,35,44,61,78,66,63,62
81,46,38,38,40,36,25,33,38,34,49,36,42,48,23,25,22,28,19,22,35,31,41,56
