1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
40,36,41,43,40,42,37,31,30,26,24,19,15,23,21,22,27,29,24,30,33,31,16,12
13,15,14,12,12,14,14,14,17,15,13,12,8,10,12,12,15,15,6,9,8,12,15,21
23,14,11,14,11,6,8,7,11,23,22,28,25,19,22,20,22,25,18,10,9,7,11,16
15,9,9,11,10,10,11,11,21,16,25,34,27,16,16,24,24,30,46,27,24,18,14,15
16,15,18,21,21,22,24,30,31,33,42,45,41,51,44,49,49,43,54,53,41,46,43,38
34,25,25,22,29,37,43,51,40,36,30,31,33,26,28,30,26,25,25,25,23,11,12,5
8,8,7,9,12,16,18,18,20,19,18,23,14,15,15,11,7,7,12,10,10,15,10,15
13,6,9,5,6,7,12,8,10,17,13,12,15,18,19,13,22,22,21,18,15,17,18,29
16,14,9,8,9,9,17,20,23,21,24,16,26,31,29,32,32,31,38,32,24,22,28,25
25,32,20,18,17,19,24,28,29,34,45,48,54,45,41,37,43,44,40,39,36,48,52,47
30,24,24,28,34,36,33,34,32,33,35,28,35,24,34,39,36,39,25,23,17,22,25,24
19,14,14,18,22,21,25,25,22,27,24,11,13,17,17,16,25,26,25,28,24,17,18,28
13,5,8,16,11,17,18,15,9,12,20,8,17,20,24,26,31,25,17,13,17,9,12,22
6,6,11,8,13,11,12,11,7,10,7,16,17,15,23,25,21,22,14,13,7,7,10,21
11,3,7,3,9,4,2,4,11,6,9,11,12,10,10,14,14,22,22,15,12,14,15,9
11,13,11,9,13,10,12,13,11,13,12,12,17,22,15,23,27,25,16,17,23,18,22,22
12,16,16,18,21,33,35,29,32,31,30,28,38,42,34,40,40,43,44,45,47,36,46,43
35,33,32,29,27,35,30,30,27,36,46,54,49,60,58,54,44,47,44,42,40,54,55,57
55,59,52,51,52,53,43,45,37,35,47,44,57,50,48,47,47,47,45,52,55,49,54,58
29,26,30,23,37,42,42,42,26,31,41,41,33,32,33,39,46,44,32,37,25,29,35,30
24,16,15,19,21,28,33,29,29,21,26,18,17,18,12,11,11,10,10,11,9,10,14,8
6,6,5,7,7,8,7,5,9,13,9,4,12,7,9,16,11,11,10,12,11,12,19,24
12,13,9,12,14,20,27,26,28,47,43,31,37,32,27,35,33,31,39,47,44,38,35,29
36,39,45,46,63,61,54,46,32,37,45,51,38,38,38,36,37,43,50,52,56,71,89,77
52,21,15,12,13,17,20,20,21,20,22,27,23,22,26,22,21,22,17,15,15,19,19,20
10,10,10,10,7,8,12,13,20,24,18,24,24,21,25,21,26,24,23,16,12,15,21,23
15,13,10,11,14,12,11,14,18,18,21,34,38,35,33,36,39,41,38,31,30,43,45,40
48,57,50,41,34,30,28,38,43,47,38,36,34,30,37,42,34,38,43,55,63,68,57,47
41,42,35,30,25,25,28,25,18,15,16,13,20,21,16,19,21,17,19,24,18,25,23,17
14,24,25,14,14,13,15,13,14,11,13,7,16,16,13,19,19,22,20,17,19,19,21,15
13,10,14,12,17,10,10,20,15,25,22,20,22,25,23,29,39,32,22,17,24,24,18,18
15,9,11,7,16,11,13,11,12,18,27,25,33,37,32,31,29,32,27,22,22,26,20,5
14,17,20,20,21,21,22,20,25,21,23,50,40,36,35,46,38,35,31,27,23,24,17,14
21,17,16,19,17,26,18,19,19,14,27,33,29,23,23,37,31,27,25,31,22,23,26,17
16,13,15,20,23,26,26,27,30,25,22,21,23,27,30,25,28,29,32,26,22,26,23,21
19,17,13,16,13,13,16,13,19,11,12,17,18,17,16,16,20,17,17,21,23,17,11,9
7,15,9,12,16,14,11,22,27,28,41,35,22,14,9,14,13,14,12,16,13,11,10,11
9,16,18,20,13,11,14,15,21,12,23,20,30,34,26,32,33,34,18,17,28,38,29,27
19,23,27,23,23,28,29,28,19,24,30,30,50,51,57,64,62,57,56,75,81,76,81,75
65,69,76,80,89,97,81,70,54,43,48,47,51,40,35,38,45,41,49,65,72,84,101,107
91,76,68,61,67,75,80,72,56,52,57,50,44,37,35,40,44,47,46,65,70,82,94,101
90,81,75,65,69,59,61,70,93,67,49,45,35,37,36,26,20,20,21,22,25,29,29,14
14,20,28,35,33,27,26,23,33,35,48,46,39,35,37,30,26,28,27,13,23,25,31,30
33,35,32,33,48,51,51,53,35,33,48,46,44,37,33,36,38,36,41,51,72,88,91,78
81,83,83,79,64,25,18,15,15,9,21,23,21,18,21,19,16,15,13,7,8,9,10,12
15,15,11,11,21,25,26,31,27,33,49,48,50,45,47,41,45,47,53,69,81,90,92,81
62,40,34,34,34,39,38,44,36,42,45,43,33,22,21,24,29,23,21,20,23,20,18,23
24,22,17,20,20,23,23,26,24,18,21,23,25,28,26,30,34,40,26,18,26,21,17,23
26,26,22,16,18,23,22,19,24,28,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
